Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Anarhichas,minor,68.25,48.25,1604:488:1,0.17
Anarhichas,minor,68.25,48.75,1604:488:2,0.17
Anarhichas,minor,68.25,49.25,1604:489:1,0.13
Anarhichas,minor,68.75,49.25,1604:489:3,0.12
Anarhichas,minor,69.25,48.25,1604:498:1,0.1
Anarhichas,minor,69.25,49.75,1604:499:2,0.12
Anarhichas,minor,68.25,50.75,1605:380:2,0.05
Anarhichas,minor,68.75,51.75,1605:381:4,0.13
Anarhichas,minor,69.25,55.25,1605:495:1,0.03
Anarhichas,minor,69.25,55.75,1605:495:2,0.04
Anarhichas,minor,69.75,58.75,1605:498:4,0.09
Anarhichas,minor,78.75,8.25,1700:488:3,0.11
Anarhichas,minor,79.25,7.75,1700:497:2,0.17
Anarhichas,minor,72.25,14.75,1701:124:2,0.01
Anarhichas,minor,72.75,14.75,1701:124:4,0.06
Anarhichas,minor,73.25,14.75,1701:134:2,0.1
Anarhichas,minor,72.25,15.25,1701:225:1,0.18
Anarhichas,minor,72.75,15.25,1701:225:3,0.17
Anarhichas,minor,72.75,15.75,1701:225:4,0.19
Anarhichas,minor,72.75,18.75,1701:228:4,0.19
Anarhichas,minor,72.75,19.25,1701:229:3,0.19
Anarhichas,minor,72.75,19.75,1701:229:4,0.18
Anarhichas,minor,73.25,15.25,1701:235:1,0.12
Anarhichas,minor,73.25,15.75,1701:235:2,0.13
Anarhichas,minor,73.75,15.25,1701:235:3,0.12
Anarhichas,minor,73.75,15.75,1701:235:4,0.17
Anarhichas,minor,73.25,16.25,1701:236:1,0.16
Anarhichas,minor,73.25,16.75,1701:236:2,0.16
Anarhichas,minor,73.75,16.25,1701:236:3,0.19
Anarhichas,minor,73.25,17.25,1701:237:1,0.16
Anarhichas,minor,73.25,17.75,1701:237:2,0.17
Anarhichas,minor,73.25,18.25,1701:238:1,0.18
Anarhichas,minor,73.25,18.75,1701:238:2,0.18
Anarhichas,minor,73.25,19.25,1701:239:1,0.19
Anarhichas,minor,73.25,19.75,1701:239:2,0.19
Anarhichas,minor,74.25,15.75,1701:245:2,0.03
Anarhichas,minor,75.25,14.25,1701:354:1,0.1
Anarhichas,minor,76.75,12.25,1701:362:3,0.06
Anarhichas,minor,79.25,12.25,1701:392:1,0.08
Anarhichas,minor,76.75,16.25,1701:466:3,0.17
Anarhichas,minor,78.75,15.75,1701:485:4,0.13
Anarhichas,minor,78.75,16.75,1701:486:4,0.02
Anarhichas,minor,78.75,19.25,1701:489:3,0.02
Anarhichas,minor,78.75,19.75,1701:489:4,0.03
Anarhichas,minor,79.25,15.75,1701:495:2,0.17
Anarhichas,minor,79.25,18.75,1701:498:2,0.1
Anarhichas,minor,79.25,19.25,1701:499:1,0.01
Anarhichas,minor,79.25,19.75,1701:499:2,0.07
Anarhichas,minor,79.75,19.25,1701:499:3,0.1
Anarhichas,minor,79.75,19.75,1701:499:4,0.04
Anarhichas,minor,70.25,23.25,1702:103:1,0.17
Anarhichas,minor,72.75,20.25,1702:120:3,0.18
Anarhichas,minor,72.75,20.75,1702:120:4,0.18
Anarhichas,minor,72.75,21.25,1702:121:3,0.18
Anarhichas,minor,72.75,21.75,1702:121:4,0.18
Anarhichas,minor,72.75,22.25,1702:122:3,0.18
Anarhichas,minor,72.75,22.75,1702:122:4,0.19
Anarhichas,minor,72.75,23.25,1702:123:3,0.19
Anarhichas,minor,73.25,20.25,1702:130:1,0.18
Anarhichas,minor,73.25,20.75,1702:130:2,0.18
Anarhichas,minor,73.25,21.25,1702:131:1,0.16
Anarhichas,minor,73.25,21.75,1702:131:2,0.16
Anarhichas,minor,73.25,22.25,1702:132:1,0.17
Anarhichas,minor,73.25,22.75,1702:132:2,0.18
Anarhichas,minor,73.75,22.75,1702:132:4,0.18
Anarhichas,minor,73.25,23.25,1702:133:1,0.17
Anarhichas,minor,73.25,23.75,1702:133:2,0.17
Anarhichas,minor,73.75,23.25,1702:133:3,0.17
Anarhichas,minor,73.75,23.75,1702:133:4,0.17
