Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Melanostigma,gelatinosum,-70.25,-133.25,5713:103:1,0.02
Melanostigma,gelatinosum,-70.75,-132.75,5713:102:4,0.01
Melanostigma,gelatinosum,-70.75,-132.25,5713:102:3,0.01
Melanostigma,gelatinosum,-70.25,-132.75,5713:102:2,0.02
Melanostigma,gelatinosum,-70.25,-132.25,5713:102:1,0.01
Melanostigma,gelatinosum,-70.75,-131.75,5713:101:4,0.01
Melanostigma,gelatinosum,-70.75,-131.25,5713:101:3,0.01
Melanostigma,gelatinosum,-70.25,-131.75,5713:101:2,0.01
Melanostigma,gelatinosum,-70.25,-131.25,5713:101:1,0.01
Melanostigma,gelatinosum,-70.75,-130.75,5713:100:4,0.01
Melanostigma,gelatinosum,-70.75,-130.25,5713:100:3,0.01
Melanostigma,gelatinosum,-70.25,-130.75,5713:100:2,0.01
Melanostigma,gelatinosum,-70.25,-130.25,5713:100:1,0.01
Melanostigma,gelatinosum,-74.25,-129.75,5712:249:2,0.01
Melanostigma,gelatinosum,-74.25,-129.25,5712:249:1,0.02
Melanostigma,gelatinosum,-74.25,-128.75,5712:248:2,0.01
Melanostigma,gelatinosum,-74.25,-128.25,5712:248:1,0.01
Melanostigma,gelatinosum,-74.25,-127.75,5712:247:2,0.01
Melanostigma,gelatinosum,-73.75,-129.25,5712:239:3,0.01
Melanostigma,gelatinosum,-73.75,-128.75,5712:238:4,0.01
Melanostigma,gelatinosum,-73.75,-128.25,5712:238:3,0.01
Melanostigma,gelatinosum,-73.75,-127.75,5712:237:4,0.01
Melanostigma,gelatinosum,-73.75,-127.25,5712:237:3,0.01
Melanostigma,gelatinosum,-70.25,-129.75,5712:209:2,0.01
Melanostigma,gelatinosum,-70.25,-129.25,5712:209:1,0.01
Melanostigma,gelatinosum,-70.25,-128.75,5712:208:2,0.01
