Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Bathymaster,signatus,58.75,171.25,1517:381:3,0.12
Bathymaster,signatus,69.75,60.25,1606:390:3,0.16
Bathymaster,signatus,69.75,60.75,1606:390:4,0.19
Bathymaster,signatus,69.75,61.25,1606:391:3,0.15
Bathymaster,signatus,69.75,61.75,1606:391:4,0.13
Bathymaster,signatus,69.75,62.25,1606:392:3,0.1
Bathymaster,signatus,69.75,62.75,1606:392:4,0.09
Bathymaster,signatus,69.75,63.25,1606:393:3,0.06
Bathymaster,signatus,69.75,63.75,1606:393:4,0.04
Bathymaster,signatus,69.25,64.75,1606:394:2,0.04
Bathymaster,signatus,69.75,64.25,1606:394:3,0.02
Bathymaster,signatus,68.75,66.75,1606:486:4,0.02
Bathymaster,signatus,68.25,67.75,1606:487:2,0.01
Bathymaster,signatus,68.75,67.25,1606:487:3,0.01
Bathymaster,signatus,68.25,68.75,1606:488:2,0.01
Bathymaster,signatus,68.75,68.75,1606:488:4,0.01
Bathymaster,signatus,68.75,69.25,1606:489:3,0.01
Bathymaster,signatus,69.25,65.25,1606:495:1,0.04
Bathymaster,signatus,69.25,67.75,1606:497:2,0.01
Bathymaster,signatus,69.25,68.25,1606:498:1,0.01
Bathymaster,signatus,66.25,70.25,1607:360:1,0.02
Bathymaster,signatus,66.25,70.75,1607:360:2,0.02
Bathymaster,signatus,66.75,70.25,1607:360:3,0.01
Bathymaster,signatus,66.75,70.75,1607:360:4,0.01
Bathymaster,signatus,66.25,71.25,1607:361:1,0.01
Bathymaster,signatus,66.25,71.75,1607:361:2,0.01
Bathymaster,signatus,66.75,71.25,1607:361:3,0.01
Bathymaster,signatus,66.75,71.75,1607:361:4,0.02
Bathymaster,signatus,66.25,72.25,1607:362:1,0.02
Bathymaster,signatus,66.75,72.25,1607:362:3,0.01
Bathymaster,signatus,66.75,72.75,1607:362:4,0.04
Bathymaster,signatus,66.75,73.25,1607:363:3,0.02
Bathymaster,signatus,66.75,73.75,1607:363:4,0.01
Bathymaster,signatus,67.25,71.75,1607:371:2,0.01
Bathymaster,signatus,67.25,72.25,1607:372:1,0.02
Bathymaster,signatus,67.25,72.75,1607:372:2,0.01
Bathymaster,signatus,67.75,72.75,1607:372:4,0.02
Bathymaster,signatus,67.25,73.25,1607:373:1,0.01
Bathymaster,signatus,67.25,73.75,1607:373:2,0.02
Bathymaster,signatus,67.75,73.25,1607:373:3,0.03
Bathymaster,signatus,67.75,73.75,1607:373:4,0.02
Bathymaster,signatus,67.25,74.25,1607:374:1,0.01
Bathymaster,signatus,67.75,74.25,1607:374:3,0.03
Bathymaster,signatus,67.75,74.75,1607:374:4,0.03
Bathymaster,signatus,68.75,72.75,1607:382:4,0.04
Bathymaster,signatus,68.25,73.25,1607:383:1,0.03
Bathymaster,signatus,68.25,73.75,1607:383:2,0.03
Bathymaster,signatus,68.75,73.25,1607:383:3,0.03
Bathymaster,signatus,68.75,73.75,1607:383:4,0.03
Bathymaster,signatus,68.25,74.25,1607:384:1,0.05
Bathymaster,signatus,68.25,74.75,1607:384:2,0.06
Bathymaster,signatus,68.75,74.25,1607:384:3,0.04
Bathymaster,signatus,68.75,74.75,1607:384:4,0.02
Bathymaster,signatus,69.25,72.75,1607:392:2,0.03
Bathymaster,signatus,69.75,72.75,1607:392:4,0.03
Bathymaster,signatus,69.25,73.25,1607:393:1,0.03
Bathymaster,signatus,69.25,73.75,1607:393:2,0.03
Bathymaster,signatus,69.75,73.25,1607:393:3,0.03
Bathymaster,signatus,69.75,73.75,1607:393:4,0.04
Bathymaster,signatus,69.25,74.25,1607:394:1,0.02
Bathymaster,signatus,69.25,74.75,1607:394:2,0.02
Bathymaster,signatus,67.75,77.25,1607:477:3,0.02
Bathymaster,signatus,67.75,77.75,1607:477:4,0.01
Bathymaster,signatus,67.75,78.25,1607:478:3,0.01
Bathymaster,signatus,68.75,75.25,1607:485:3,0.02
Bathymaster,signatus,68.75,75.75,1607:485:4,0.02
Bathymaster,signatus,68.75,76.75,1607:486:4,0.03
Bathymaster,signatus,68.25,77.25,1607:487:1,0.02
Bathymaster,signatus,68.25,77.75,1607:487:2,0.02
Bathymaster,signatus,68.75,77.25,1607:487:3,0.02
Bathymaster,signatus,68.75,77.75,1607:487:4,0.03
Bathymaster,signatus,68.25,78.25,1607:488:1,0.01
Bathymaster,signatus,69.25,75.25,1607:495:1,0.02
Bathymaster,signatus,69.25,75.75,1607:495:2,0.02
Bathymaster,signatus,69.25,76.25,1607:496:1,0.02
Bathymaster,signatus,69.25,76.75,1607:496:2,0.01
Bathymaster,signatus,69.75,83.25,1608:393:3,0.01
Bathymaster,signatus,69.75,83.75,1608:393:4,0.01
Bathymaster,signatus,69.75,162.25,1616:392:3,0.01
Bathymaster,signatus,69.75,162.75,1616:392:4,0.01
Bathymaster,signatus,69.75,163.25,1616:393:3,0.01
