Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Pholis,gunnellus,63.75,20.25,1602:130:3,0.04
Pholis,gunnellus,63.75,20.75,1602:130:4,0.03
Pholis,gunnellus,63.25,21.25,1602:131:1,0.05
Pholis,gunnellus,63.25,21.75,1602:131:2,0.04
Pholis,gunnellus,63.75,21.25,1602:131:3,0.01
Pholis,gunnellus,63.75,21.75,1602:131:4,0.01
Pholis,gunnellus,63.25,22.25,1602:132:1,0.03
Pholis,gunnellus,63.75,22.25,1602:132:3,0.01
Pholis,gunnellus,63.75,22.75,1602:132:4,0.01
Pholis,gunnellus,63.75,23.25,1602:133:3,0.01
Pholis,gunnellus,64.25,20.75,1602:140:2,0.02
Pholis,gunnellus,64.75,21.25,1602:141:3,0.02
Pholis,gunnellus,64.75,21.75,1602:141:4,0.01
Pholis,gunnellus,64.25,24.25,1602:144:1,0.02
Pholis,gunnellus,64.75,24.75,1602:144:4,0.02
Pholis,gunnellus,60.25,25.25,1602:205:1,0.03
Pholis,gunnellus,60.25,25.75,1602:205:2,0.02
Pholis,gunnellus,60.25,26.25,1602:206:1,0.01
Pholis,gunnellus,60.75,28.25,1602:208:3,0.01
Pholis,gunnellus,60.75,28.75,1602:208:4,0.03
Pholis,gunnellus,60.25,29.25,1602:209:1,0.03
Pholis,gunnellus,60.25,29.75,1602:209:2,0.07
Pholis,gunnellus,64.75,25.25,1602:245:3,0.02
Pholis,gunnellus,65.75,22.25,1602:352:3,0.01
Pholis,gunnellus,65.75,22.75,1602:352:4,0.01
Pholis,gunnellus,65.75,23.25,1602:353:3,0.01
Pholis,gunnellus,65.75,23.75,1602:353:4,0.01
Pholis,gunnellus,65.25,24.25,1602:354:1,0.01
Pholis,gunnellus,65.25,24.75,1602:354:2,0.01
Pholis,gunnellus,65.75,24.75,1602:354:4,0.05
Pholis,gunnellus,65.25,25.25,1602:455:1,0.01
Pholis,gunnellus,65.75,25.25,1602:455:3,0.08
Pholis,gunnellus,60.25,30.25,1603:100:1,0.12
Pholis,gunnellus,64.25,36.75,1603:246:2,0.19
Pholis,gunnellus,69.75,33.75,1603:393:4,0.1
Pholis,gunnellus,65.75,37.25,1603:457:3,0.12
Pholis,gunnellus,68.75,39.25,1603:489:3,0.05
Pholis,gunnellus,68.75,39.75,1603:489:4,0.09
Pholis,gunnellus,69.25,37.25,1603:497:1,0.11
Pholis,gunnellus,69.75,38.25,1603:498:3,0.1
Pholis,gunnellus,69.75,38.75,1603:498:4,0.02
Pholis,gunnellus,69.25,39.25,1603:499:1,0.02
Pholis,gunnellus,68.75,40.25,1604:380:3,0.12
Pholis,gunnellus,69.75,41.25,1604:391:3,0.01
Pholis,gunnellus,69.75,41.75,1604:391:4,0.09
Pholis,gunnellus,69.75,42.25,1604:392:3,0.1
Pholis,gunnellus,69.75,44.75,1604:394:4,0.19
Pholis,gunnellus,70.25,44.25,1704:104:1,0.15
Pholis,gunnellus,70.75,44.25,1704:104:3,0.13
Pholis,gunnellus,70.75,44.75,1704:104:4,0.16
Pholis,gunnellus,71.25,41.25,1704:111:1,0.08
Pholis,gunnellus,71.25,41.75,1704:111:2,0.19
Pholis,gunnellus,71.25,42.25,1704:112:1,0.19
Pholis,gunnellus,71.25,42.75,1704:112:2,0.14
Pholis,gunnellus,71.25,43.25,1704:113:1,0.07
Pholis,gunnellus,71.75,44.25,1704:114:3,0.15
Pholis,gunnellus,45.75,-0.75,7400:350:4,0.07
Pholis,gunnellus,45.75,-1.25,7400:351:3,0.08
Pholis,gunnellus,46.25,-1.75,7400:361:2,0.19
Pholis,gunnellus,46.25,-2.25,7400:362:1,0.06
Pholis,gunnellus,46.75,-2.75,7400:362:4,0.18
Pholis,gunnellus,46.75,-3.25,7400:363:3,0.02
Pholis,gunnellus,47.25,-3.75,7400:373:2,0.05
Pholis,gunnellus,47.25,-4.25,7400:374:1,0.01
Pholis,gunnellus,49.25,-2.75,7400:392:2,0.17
Pholis,gunnellus,49.75,-3.25,7400:393:3,0.14
Pholis,gunnellus,49.75,-3.75,7400:393:4,0.15
Pholis,gunnellus,49.25,-4.25,7400:394:1,0.1
Pholis,gunnellus,49.25,-4.75,7400:394:2,0.1
Pholis,gunnellus,49.75,-4.25,7400:394:3,0.13
Pholis,gunnellus,49.75,-4.75,7400:394:4,0.16
Pholis,gunnellus,47.75,-5.25,7400:475:3,0.09
Pholis,gunnellus,48.25,-5.75,7400:485:2,0.05
Pholis,gunnellus,48.75,-5.25,7400:485:3,0.19
Pholis,gunnellus,48.75,-5.75,7400:485:4,0.03
Pholis,gunnellus,48.25,-6.25,7400:486:1,0.01
Pholis,gunnellus,49.25,-5.25,7400:495:1,0.02
Pholis,gunnellus,49.25,-6.75,7400:496:2,0.07
Pholis,gunnellus,49.75,-6.75,7400:496:4,0.11
Pholis,gunnellus,49.25,-7.25,7400:497:1,0.04
Pholis,gunnellus,49.75,-7.25,7400:497:3,0.06
Pholis,gunnellus,49.75,-7.75,7400:497:4,0.13
Pholis,gunnellus,49.25,-8.25,7400:498:1,0.01
Pholis,gunnellus,49.25,-8.75,7400:498:2,0.01
Pholis,gunnellus,49.75,-8.25,7400:498:3,0.11
Pholis,gunnellus,49.75,-8.75,7400:498:4,0.12
Pholis,gunnellus,49.75,-9.25,7400:499:3,0.08
Pholis,gunnellus,46.75,-48.25,7404:468:3,0.09
Pholis,gunnellus,44.75,-54.25,7405:144:3,0.11
Pholis,gunnellus,46.75,-51.75,7405:361:4,0.16
Pholis,gunnellus,46.25,-52.75,7405:362:2,0.17
Pholis,gunnellus,46.75,-54.75,7405:364:4,0.11
Pholis,gunnellus,47.75,-50.25,7405:370:3,0.03
Pholis,gunnellus,48.25,-51.25,7405:381:1,0.05
Pholis,gunnellus,45.75,-57.75,7405:457:4,0.09
Pholis,gunnellus,46.75,-57.75,7405:467:4,0.03
Pholis,gunnellus,46.25,-58.75,7405:468:2,0.13
Pholis,gunnellus,47.25,-56.75,7405:476:2,0.14
Pholis,gunnellus,48.75,-59.75,7405:489:4,0.07
Pholis,gunnellus,49.75,-59.75,7405:499:4,0.19
Pholis,gunnellus,43.75,-62.75,7406:132:4,0.17
Pholis,gunnellus,43.75,-63.25,7406:133:3,0.02
Pholis,gunnellus,43.75,-66.75,7406:236:4,0.17
Pholis,gunnellus,43.25,-68.75,7406:238:2,0.03
Pholis,gunnellus,43.25,-69.25,7406:239:1,0.1
Pholis,gunnellus,47.75,-60.25,7406:370:3,0.09
Pholis,gunnellus,49.25,-60.75,7406:390:2,0.16
Pholis,gunnellus,47.75,-69.25,7406:479:3,0.15
Pholis,gunnellus,47.75,-69.75,7406:479:4,0.05
Pholis,gunnellus,48.25,-68.75,7406:488:2,0.19
Pholis,gunnellus,48.25,-69.25,7406:489:1,0.04
Pholis,gunnellus,48.25,-69.75,7406:489:2,0.13
Pholis,gunnellus,48.75,-69.25,7406:489:3,0.19
Pholis,gunnellus,49.75,-65.25,7406:495:3,0.07
Pholis,gunnellus,46.75,-70.75,7407:360:4,0.17
Pholis,gunnellus,47.25,-70.25,7407:370:1,0.06
Pholis,gunnellus,47.25,-70.75,7407:370:2,0.14
Pholis,gunnellus,47.75,-70.25,7407:370:3,0.1
Pholis,gunnellus,50.25,-6.75,7500:206:2,0.15
Pholis,gunnellus,50.75,-6.75,7500:206:4,0.13
Pholis,gunnellus,50.25,-7.25,7500:207:1,0.07
Pholis,gunnellus,50.25,-7.75,7500:207:2,0.09
Pholis,gunnellus,50.75,-7.75,7500:207:4,0.16
Pholis,gunnellus,50.25,-8.25,7500:208:1,0.17
Pholis,gunnellus,50.25,-8.75,7500:208:2,0.12
Pholis,gunnellus,50.75,-8.75,7500:208:4,0.16
Pholis,gunnellus,50.25,-9.25,7500:209:1,0.16
Pholis,gunnellus,50.25,-9.75,7500:209:2,0.03
Pholis,gunnellus,50.75,-9.25,7500:209:3,0.08
Pholis,gunnellus,50.75,-9.75,7500:209:4,0.17
Pholis,gunnellus,51.25,-6.25,7500:216:1,0.16
Pholis,gunnellus,51.25,-7.75,7500:217:2,0.09
Pholis,gunnellus,57.75,-0.25,7500:370:3,0.14
Pholis,gunnellus,57.75,-0.75,7500:370:4,0.15
Pholis,gunnellus,58.25,-0.75,7500:380:2,0.02
Pholis,gunnellus,58.75,-1.25,7500:381:3,0.01
Pholis,gunnellus,58.75,-1.75,7500:381:4,0.14
Pholis,gunnellus,59.25,-1.25,7500:391:1,0.09
Pholis,gunnellus,59.25,-1.75,7500:391:2,0.16
Pholis,gunnellus,59.75,-2.25,7500:392:3,0.13
Pholis,gunnellus,59.75,-3.75,7500:393:4,0.13
Pholis,gunnellus,59.75,-4.25,7500:394:3,0.17
Pholis,gunnellus,59.75,-4.75,7500:394:4,0.14
Pholis,gunnellus,55.75,-8.25,7500:458:3,0.11
Pholis,gunnellus,55.75,-8.75,7500:458:4,0.07
Pholis,gunnellus,55.25,-9.25,7500:459:1,0.16
Pholis,gunnellus,55.25,-9.75,7500:459:2,0.08
Pholis,gunnellus,55.75,-9.25,7500:459:3,0.06
Pholis,gunnellus,56.25,-8.75,7500:468:2,0.07
Pholis,gunnellus,57.25,-8.25,7500:478:1,0.14
Pholis,gunnellus,57.25,-8.75,7500:478:2,0.1
Pholis,gunnellus,58.75,-5.75,7500:485:4,0.12
Pholis,gunnellus,58.75,-6.75,7500:486:4,0.17
Pholis,gunnellus,58.75,-7.25,7500:487:3,0.13
Pholis,gunnellus,58.25,-8.25,7500:488:1,0.17
Pholis,gunnellus,59.25,-5.25,7500:495:1,0.14
Pholis,gunnellus,59.75,-5.25,7500:495:3,0.02
Pholis,gunnellus,59.25,-6.25,7500:496:1,0.17
Pholis,gunnellus,50.25,-10.25,7501:100:1,0.01
Pholis,gunnellus,50.75,-10.25,7501:100:3,0.04
Pholis,gunnellus,51.25,-10.25,7501:110:1,0.18
Pholis,gunnellus,52.75,-10.75,7501:120:4,0.04
Pholis,gunnellus,53.25,-10.75,7501:130:2,0.17
Pholis,gunnellus,53.75,-10.75,7501:130:4,0.02
Pholis,gunnellus,54.75,-10.25,7501:140:3,0.03
Pholis,gunnellus,56.75,-14.25,7501:364:3,0.01
Pholis,gunnellus,56.75,-14.75,7501:364:4,0.17
Pholis,gunnellus,57.25,-13.25,7501:373:1,0.12
Pholis,gunnellus,57.25,-13.75,7501:373:2,0.14
Pholis,gunnellus,57.75,-13.25,7501:373:3,0.15
Pholis,gunnellus,57.75,-13.75,7501:373:4,0.13
Pholis,gunnellus,57.25,-14.25,7501:374:1,0.05
Pholis,gunnellus,51.75,-54.75,7505:114:4,0.02
Pholis,gunnellus,55.75,-58.25,7505:458:3,0.02
Pholis,gunnellus,56.25,-59.25,7505:469:1,0.03
Pholis,gunnellus,56.25,-59.75,7505:469:2,0.07
Pholis,gunnellus,56.75,-59.25,7505:469:3,0.02
Pholis,gunnellus,56.75,-59.75,7505:469:4,0.04
Pholis,gunnellus,56.75,-60.25,7506:360:3,0.08
Pholis,gunnellus,56.75,-60.75,7506:360:4,0.19
Pholis,gunnellus,57.25,-60.75,7506:370:2,0.11
Pholis,gunnellus,57.25,-61.25,7506:371:1,0.16
Pholis,gunnellus,57.25,-61.75,7506:371:2,0.18
Pholis,gunnellus,57.75,-61.25,7506:371:3,0.14
Pholis,gunnellus,57.75,-61.75,7506:371:4,0.15
Pholis,gunnellus,57.25,-62.25,7506:372:1,0.17
Pholis,gunnellus,57.75,-62.25,7506:372:3,0.16
Pholis,gunnellus,57.75,-62.75,7506:372:4,0.16
Pholis,gunnellus,58.25,-61.75,7506:381:2,0.13
Pholis,gunnellus,58.25,-62.25,7506:382:1,0.15
Pholis,gunnellus,58.25,-62.75,7506:382:2,0.16
Pholis,gunnellus,58.75,-62.25,7506:382:3,0.05
